COMPNOS,NatureCode,INCIDENT_TYPE_DESCRIPTION,MAIN_CRIMECODE,REPTDISTRICT,REPORTINGAREA,FROMDATE,WEAPONTYPE,Shooting,DOMESTIC,SHIFT,Year,Month,DAY_WEEK,UCRPART,X,Y,STREETNAME,XSTREETNAME,Geo,Latitude,Longitude,Latitude_Fixed,Longitude_Fixed,postcode
130478843,ARREST,PubDrink,PubDrink,E13,510,8/1/2013 10:19,Unarmed,No,No,Day,2013,8,Thursday,Part Two,760698.0248,2934539.553,HYDE PARK AV,,"42.29987636, -71.11360455",(42.29987636, -71.11360455),42.29987636,-71.11360455,2130
130515873,HARPT ,DISORDERLY,24xx,E13,509,8/3/2013 7:00,Unarmed,No,No,Last,2013,8,Saturday,Part Two,762342.3043,2934661.854,MORTON ST,,"42.30019136, -71.10752455",(42.30019136, -71.10752455),42.30019136,-71.10752455,2130
130328541,ARREST,DISORDERLY,24xx,E13,510,5/31/2013 21:08,Unarmed,No,No,First,2013,5,Friday,Part Two,760868.2636,2934881.061,WASHINGTON ST,,"42.30081135, -71.11296955",(42.30081135, -71.11296955),42.30081135,-71.11296955,2130
120472368,IVPER ,DISORDERLY,24xx,E13,0,7/31/2012 10:20,Unarmed,No,No,Day,2012,7,Tuesday,Part Two,761511.4749,2935050.552,ARBORWAY,,"42.30126842, -71.11058908",(42.30126842, -71.11058908),42.30126842,-71.11058908,2130
140153844,ARREST,DISORDERLY,24xx,E13,510,3/13/2014 11:30,Unarmed,No,No,Day,2014,3,Thursday,Part Two,761511.4749,2935050.552,ARBORWAY,,"42.30126842, -71.11058908",(42.30126842, -71.11058908),42.30126842,-71.11058908,2130
120505652,ABIP  ,DISORDERLY,24xx,E13,651,8/14/2012 18:01,Unarmed,No,No,First,2012,8,Tuesday,Part Two,760482.3248,2935276.536,NEW WASHINGTON ST,SOUTH ST,"42.30190136, -71.11438955",(42.30190136, -71.11438955),42.30190136,-71.11438955,2130
120665537,IVPER ,DISORDERLY,24xx,E13,651,10/21/2012 10:00,Unarmed,No,No,Day,2012,10,Sunday,Part Two,760444.5696,2935549.682,SOUTH ST,,"42.30265136, -71.11452455",(42.30265136, -71.11452455),42.30265136,-71.11452455,2130
130150200,MVA   ,OPERATING UNDER INFLUENCE,21xx,E13,510,3/13/2013 21:18,Unarmed,No,No,First,2013,3,Wednesday,Part Two,763536.3242,2936268.938,FOREST HILLS ST,,"42.30458612, -71.1030833",(42.30458612, -71.1030833),42.30458612,-71.1030833,2130
120443550,INVEST,DISORDERLY,24xx,E13,651,7/18/2012 17:30,Unarmed,No,No,First,2012,7,Wednesday,Part Two,760403.9998,2936445.981,SOUTH ST,,"42.30511135, -71.11465955",(42.30511135, -71.11465955),42.30511135,-71.11465955,2130
130221088,ARREST,OPERATING UNDER INFLUENCE,21xx,E13,651,4/14/2013 20:26,Unarmed,No,No,First,2013,4,Sunday,Part Two,761160.9839,2936544.163,HALL ST,BOYNTON ST,"42.30537136, -71.11185955",(42.30537136, -71.11185955),42.30537136,-71.11185955,2130
130039900,FIGHT ,DISORDERLY,24xx,E13,946,1/19/2013 18:50,Unarmed,No,No,First,2013,1,Saturday,Part Two,760392.6166,2936595.711,SOUTH ST,,"42.30552236, -71.11469913",(42.30552236, -71.11469913),42.30552236,-71.11469913,2130
130164310,HLDPRI,DISORDERLY,24xx,E13,573,3/20/2013 13:00,Unarmed,No,No,Day,2013,3,Wednesday,Part Two,761834.2811,2936680.776,MCBRIDE ST,WASHINGTON ST,"42.30573779, -71.10936824",(42.30573779, -71.10936824),42.30573779,-71.10936824,2130
130706587,IVPER ,DISORDERLY,24xx,E13,573,11/6/2013 2:30,Unarmed,No,No,Last,2013,11,Wednesday,Part Two,761834.2811,2936680.776,MCBRIDE ST,,"42.30573779, -71.10936824",(42.30573779, -71.10936824),42.30573779,-71.10936824,2130
140353041,IVPER ,DISORDERLY,24xx,E13,573,6/3/2014 11:40,Unarmed,No,No,Day,2014,6,Tuesday,Part Two,761834.2811,2936680.776,MCBRIDE ST,WASHINGTON ST,"42.30573779, -71.10936824",(42.30573779, -71.10936824),42.30573779,-71.10936824,2130
120758659,ABIP  ,DISORDERLY,24xx,E13,573,12/3/2012 22:12,Unarmed,No,No,First,2012,12,Monday,Part Two,762876.5513,2938182.831,GREEN ST,,"42.30984635, -71.10548955",(42.30984635, -71.10548955),42.30984635,-71.10548955,2130
130114566,ABIP  ,DISORDERLY,24xx,E13,644,2/24/2013 21:35,Unarmed,No,No,First,2013,2,Sunday,Part Two,760223.053,2938179.821,CENTRE ST,,"42.30987135, -71.11529955",(42.30987135, -71.11529955),42.30987135,-71.11529955,2130
142020124,ARREST,OPERATING UNDER INFLUENCE,21xx,E13,0,8/17/2014 2:25,Other,No,No,Last,2014,8,Sunday,Part Two,762732.8157,2938264.162,GREEN ST,AMORY ST,"42.31007135, -71.10601955",(42.31007135, -71.10601955),42.31007135,-71.10601955,2130
140208657,MVACC ,DISORDERLY,24xx,E13,571,4/6/2014 23:49,Other,No,No,Last,2014,4,Sunday,Part Two,763732.9266,2938414.573,FOREST HILLS ST,SYLVIA ST,"42.31047136, -71.10231955",(42.31047136, -71.10231955),42.31047136,-71.10231955,2130
130132733,SSTOP ,DISORDERLY,24xx,E13,0,3/5/2013 15:51,Unarmed,No,No,Day,2013,3,Tuesday,Part Two,759872.6373,2938509.869,ELIOT ST,,"42.31078135, -71.11658954",(42.31078135, -71.11658954),42.31078135,-71.11658954,2130
140035609,ARREST,DISORDERLY,24xx,E13,571,1/18/2014 5:35,Unarmed,No,No,Last,2014,1,Saturday,Part Two,764640.6042,2938542.332,PARK LA,,"42.31081027, -71.09896162",(42.31081027, -71.09896162),42.31081027,-71.09896162,2130
130137132,ARREST,DISORDERLY,24xx,E13,643,3/7/2013 17:53,Unarmed,No,No,First,2013,3,Thursday,Part Two,760418.6959,2938581.571,CENTRE ST,HARRIS ST,"42.31097136, -71.11456955",(42.31097136, -71.11456955),42.31097136,-71.11456955,2130
120457128,ARREST,PubDrink,PubDrink,E13,645,7/24/2012 17:42,Unarmed,No,No,First,2012,7,Tuesday,Part Two,760441.2169,2938685.534,CENTRE ST,,"42.31125635, -71.11448455",(42.31125635, -71.11448455),42.31125635,-71.11448455,2130
120537489,ARREST,PubDrink,PubDrink,E13,645,8/28/2012 18:52,Unarmed,No,No,First,2012,8,Tuesday,Part Two,760441.2169,2938685.534,CENTRE ST,,"42.31125635, -71.11448455",(42.31125635, -71.11448455),42.31125635,-71.11448455,2130
152002703,AB,DISORDERLY,24xx,E13,0,1/10/2015 22:25,Unarmed,No,No,First,2015,1,Saturday,Part Two,761840.6373,2938759.32,GREEN ST,,"42.31144135, -71.10930954",(42.31144135, -71.10930954),42.31144135,-71.10930954,2130
130376638,SSTOP ,PubDrink,PubDrink,E13,645,6/20/2013 17:57,Other,No,No,First,2013,6,Thursday,Part Two,760497.2545,2938920.763,CENTRE ST,,"42.31190114, -71.11427344",(42.31190114, -71.11427344),42.31190114,-71.11427344,2130
130229609,LMUSIC,DISORDERLY,24xx,E13,645,4/18/2013 20:29,Unarmed,No,No,First,2013,4,Thursday,Part Two,760805.0252,2938982.365,SEAVERNS AV,,"42.31206635, -71.11313454",(42.31206635, -71.11313454),42.31206635,-71.11313454,2130
120679348,DISTRB,DISORDERLY,24xx,E13,654,10/28/2012 2:00,Unarmed,No,No,Last,2012,10,Sunday,Part Two,756673.2664,2938983.899,CONRY CS,,"42.31212097, -71.12841012",(42.31212097, -71.12841012),42.31212097,-71.12841012,2130
120438856,SSTOP ,DISORDERLY,24xx,E13,645,7/16/2012 20:30,Unarmed,No,No,First,2012,7,Monday,Part Two,760530.1714,2939052.183,SEAVERNS AV,CENTRE ST,"42.31226136, -71.11414955",(42.31226136, -71.11414955),42.31226136,-71.11414955,2130
130774747,ARREST,DISORDERLY,24xx,E13,572,12/8/2013 20:06,Unarmed,No,No,First,2013,12,Sunday,Part Two,764091.0597,2939338.24,WASHINGTON ST,IFFLEY RD,"42.31300136, -71.10097955",(42.31300136, -71.10097955),42.31300136,-71.10097955,2130
142044007,ARREST,PubDrink,PubDrink,E13,0,10/29/2014 22:55,Other,No,No,First,2014,10,Wednesday,Part Two,762272.0554,2939348.023,LAMARTINE ST,,"42.31305135, -71.10770455",(42.31305135, -71.10770455),42.31305135,-71.10770455,2130
130098468,ARREST,DISORDERLY,24xx,E13,572,2/16/2013 13:57,Unarmed,No,No,Day,2013,2,Saturday,Part Two,764155.5198,2939435.114,WASHINGTON ST,,"42.31326635, -71.10073955",(42.31326635, -71.10073955),42.31326635,-71.10073955,2130
130065498,MVAINJ,OPERATING UNDER INFLUENCE,21xx,E13,575,2/1/2013 0:35,Other,No,No,Last,2013,2,Friday,Part Two,764155.5198,2939435.114,WASHINGTON ST,,"42.31326635, -71.10073955",(42.31326635, -71.10073955),42.31326635,-71.10073955,2130
120480914,IVPER ,DISORDERLY,24xx,E13,577,8/3/2012 20:40,Unarmed,No,No,First,2012,8,Friday,Part Two,764109.2722,2939781.101,EGLESTON ST,,"42.31421635, -71.10090455",(42.31421635, -71.10090455),42.31421635,-71.10090455,2130
142032228,DISTRB,DISORDERLY,24xx,E13,0,9/23/2014 13:00,Unarmed,No,No,Day,2014,9,Tuesday,Part Two,764109.2722,2939781.101,EGLESTON ST,,"42.31421635, -71.10090455",(42.31421635, -71.10090455),42.31421635,-71.10090455,2130
152025393,IVMV,OPERATING UNDER INFLUENCE,21xx,E13,0,3/29/2015 0:27,Other,No,No,Last,2015,3,Sunday,Part Two,763947.4507,2939822.749,BOYLSTON ST,,"42.31433271, -71.10150212",(42.31433271, -71.10150212),42.31433271,-71.10150212,2130
120745161,ARREST,OPERATING UNDER INFLUENCE,21xx,E13,642,11/27/2012 20:17,Unarmed,No,No,First,2012,11,Tuesday,Part Two,760541.6012,2939813.881,CENTRE ST,,"42.31435135, -71.11409454",(42.31435135, -71.11409454),42.31435135,-71.11409454,2130
142061341,ARREST,OPERATING UNDER INFLUENCE,21xx,E13,0,12/28/2014 22:30,Unarmed,No,No,First,2014,12,Sunday,Part Two,764496.7501,2939919.575,WASHINGTON ST,SCHOOL ST,"42.31459136, -71.09946955",(42.31459136, -71.09946955),42.31459136,-71.09946955,2130
130361977,IVPREM,PubDrink,PubDrink,E13,0,6/14/2013 14:56,Other,No,No,Day,2013,6,Friday,Part Two,764496.7501,2939919.575,SCHOOL ST,WASHINGTON ST,"42.31459136, -71.09946955",(42.31459136, -71.09946955),42.31459136,-71.09946955,2130
140222543,SSTOP ,PubDrink,PubDrink,E13,577,4/12/2014 20:32,Unarmed,No,No,First,2014,4,Saturday,Part Two,764496.7501,2939919.575,WASHINGTON ST,SCHOOL ST,"42.31459136, -71.09946955",(42.31459136, -71.09946955),42.31459136,-71.09946955,2130
142016370,ARREST,PubDrink,PubDrink,E13,0,8/5/2014 9:38,Unarmed,No,No,Day,2014,8,Tuesday,Part Two,764496.7501,2939919.575,WASHINGTON ST,SCHOOL ST,"42.31459136, -71.09946955",(42.31459136, -71.09946955),42.31459136,-71.09946955,2130
142039973,ARREST,PubDrink,PubDrink,E13,0,10/17/2014 1:38,Unarmed,No,No,Last,2014,10,Friday,Part Two,764496.7501,2939919.575,WASHINGTON ST,SCHOOL ST,"42.31459136, -71.09946955",(42.31459136, -71.09946955),42.31459136,-71.09946955,2130
120448219,FIGHT ,DISORDERLY,24xx,E13,0,7/20/2012 18:39,Unarmed,No,No,First,2012,7,Friday,Part Two,764562.5768,2940012.814,WASHINGTON ST,,"42.31484635, -71.09922455",(42.31484635, -71.09922455),42.31484635,-71.09922455,2130
120784238,PARTY ,DISORDERLY,24xx,E13,572,12/15/2012 2:12,Unarmed,No,No,Last,2012,12,Saturday,Part Two,764562.5768,2940012.814,WASHINGTON ST,,"42.31484635, -71.09922455",(42.31484635, -71.09922455),42.31484635,-71.09922455,2130
140332863,ARREST,DISORDERLY,24xx,E13,577,5/28/2014 10:53,Unarmed,No,No,Day,2014,5,Wednesday,Part Two,764562.5768,2940012.814,WASHINGTON ST,SCHOOL ST,"42.31484635, -71.09922455",(42.31484635, -71.09922455),42.31484635,-71.09922455,2130
142012929,ARREST,DISORDERLY,24xx,E13,0,7/25/2014 21:26,Unarmed,No,No,First,2014,7,Friday,Part Two,764562.5768,2940012.814,WASHINGTON ST,,"42.31484635, -71.09922455",(42.31484635, -71.09922455),42.31484635,-71.09922455,2130
142016703,ARREST,DISORDERLY,24xx,E13,0,8/6/2014 11:43,Unarmed,No,No,Day,2014,8,Wednesday,Part Two,764562.5768,2940012.814,WASHINGTON ST,,"42.31484635, -71.09922455",(42.31484635, -71.09922455),42.31484635,-71.09922455,2130
140097902,SSTOP ,PubDrink,PubDrink,E13,577,2/16/2014 12:46,Unarmed,No,No,Day,2014,2,Sunday,Part Two,764562.5768,2940012.814,WASHINGTON ST,,"42.31484635, -71.09922455",(42.31484635, -71.09922455),42.31484635,-71.09922455,2130
140231628,ARREST,PubDrink,PubDrink,E13,572,4/16/2014 15:55,Unarmed,No,No,Day,2014,4,Wednesday,Part Two,764562.5768,2940012.814,WASHINGTON ST,,"42.31484635, -71.09922455",(42.31484635, -71.09922455),42.31484635,-71.09922455,2130
140239127,INVEST,PubDrink,PubDrink,E13,572,4/19/2014 20:17,Unarmed,No,No,First,2014,4,Saturday,Part Two,764562.5768,2940012.814,WASHINGTON ST,,"42.31484635, -71.09922455",(42.31484635, -71.09922455),42.31484635,-71.09922455,2130
142030087,ARREST,PubDrink,PubDrink,E13,0,9/16/2014 19:00,Unarmed,No,No,First,2014,9,Tuesday,Part Two,764562.5768,2940012.814,WASHINGTON ST,,"42.31484635, -71.09922455",(42.31484635, -71.09922455),42.31484635,-71.09922455,2130
120629762,HARPT ,DISORDERLY,24xx,E13,917,10/6/2012 14:08,Unarmed,No,No,Day,2012,10,Saturday,Part Two,760203.928,2940049.542,POND ST,,"42.31500221, -71.11533908",(42.31500221, -71.11533908),42.31500221,-71.11533908,2130
142023849,ARREST,DISORDERLY,24xx,E13,0,8/28/2014 16:25,Unarmed,No,No,First,2014,8,Thursday,Part Two,764339.0606,2940093.759,SCHOOL ST,EGLESTON ST,"42.31507136, -71.10004955",(42.31507136, -71.10004955),42.31507136,-71.10004955,2130
130635666,ARREST,DISORDERLY,24xx,E13,577,10/5/2013 15:25,Unarmed,No,No,Day,2013,10,Saturday,Part Two,764628.4039,2940106.051,BEETHOVEN ST,WASHINGTON ST,"42.31510136, -71.09897955",(42.31510136, -71.09897955),42.31510136,-71.09897955,2130
130102462,INVEST,DISORDERLY,24xx,E13,307,2/18/2013 17:33,Knife,No,No,First,2013,2,Monday,Part Two,764907.8894,2940488.191,WASHINGTON ST,,"42.31614635, -71.09793955",(42.31614635, -71.09793955),42.31614635,-71.09793955,2130
140144641,ARREST,DISORDERLY,24xx,E13,307,3/9/2014 10:19,Unarmed,No,No,Day,2014,3,Sunday,Part Two,764907.8894,2940488.191,WASHINGTON ST,,"42.31614635, -71.09793955",(42.31614635, -71.09793955),42.31614635,-71.09793955,2130
140278962,ARREST,DISORDERLY,24xx,E13,307,5/6/2014 22:29,Other,No,No,First,2014,5,Tuesday,Part Two,764907.8894,2940488.191,WASHINGTON ST,,"42.31614635, -71.09793955",(42.31614635, -71.09793955),42.31614635,-71.09793955,2130
140289204,ARREST,DISORDERLY,24xx,E13,307,5/10/2014 21:11,Unarmed,No,No,First,2014,5,Saturday,Part Two,764907.8894,2940488.191,WASHINGTON ST,,"42.31614635, -71.09793955",(42.31614635, -71.09793955),42.31614635,-71.09793955,2130
142013092,ARREST,DISORDERLY,24xx,E13,0,7/26/2014 12:00,Unarmed,No,No,Day,2014,7,Saturday,Part Two,764907.8894,2940488.191,WASHINGTON ST,,"42.31614635, -71.09793955",(42.31614635, -71.09793955),42.31614635,-71.09793955,2130
142031397,IVMV,DISORDERLY,24xx,E13,0,9/20/2014 20:45,Unarmed,No,No,First,2014,9,Saturday,Part Two,764907.8894,2940488.191,WASHINGTON ST,COLUMBUS AV,"42.31614635, -71.09793955",(42.31614635, -71.09793955),42.31614635,-71.09793955,2130
152006552,IVPER,DISORDERLY,24xx,E13,0,1/24/2015 9:55,Unarmed,No,No,Day,2015,1,Saturday,Part Two,764907.8894,2940488.191,WASHINGTON ST,,"42.31614635, -71.09793955",(42.31614635, -71.09793955),42.31614635,-71.09793955,2130
130071173,ARREST,PubDrink,PubDrink,E13,0,2/3/2013 15:15,Unarmed,No,No,Day,2013,2,Sunday,Part Two,764907.8894,2940488.191,WASHINGTON ST,,"42.31614635, -71.09793955",(42.31614635, -71.09793955),42.31614635,-71.09793955,2130
130114180,IVPER ,PubDrink,PubDrink,E13,307,2/25/2013 17:25,Unarmed,No,No,First,2013,2,Monday,Part Two,764907.8894,2940488.191,WASHINGTON ST,,"42.31614635, -71.09793955",(42.31614635, -71.09793955),42.31614635,-71.09793955,2130
140205775,IVPER ,PubDrink,PubDrink,E13,307,4/5/2014 9:00,Unarmed,No,No,Day,2014,4,Saturday,Part Two,764907.8894,2940488.191,WASHINGTON ST,,"42.31614635, -71.09793955",(42.31614635, -71.09793955),42.31614635,-71.09793955,2130
140227625,IVPER ,PubDrink,PubDrink,E13,304,4/14/2014 23:00,Unarmed,No,No,First,2014,4,Monday,Part Two,764907.8894,2940488.191,WASHINGTON ST,,"42.31614635, -71.09793955",(42.31614635, -71.09793955),42.31614635,-71.09793955,2130
130519488,PARTY ,DISORDERLY,24xx,E13,576,8/18/2013 1:00,Unarmed,No,No,Last,2013,8,Sunday,Part Two,763551.2894,2940536.5,BOYLSTON ST,,"42.31629635, -71.10295455",(42.31629635, -71.10295455),42.31629635,-71.10295455,2130
142041476,PRSCRM,DISORDERLY,24xx,E13,0,10/22/2014 2:26,Unarmed,No,No,Last,2014,10,Wednesday,Part Two,759806.9826,2940542.953,JAMAICAWAY,,"42.31636105, -71.1167985",(42.31636105, -71.1167985),42.31636105,-71.1167985,2130
130791215,ARREST,DISORDERLY,24xx,E13,307,12/16/2013 17:15,Unarmed,No,No,First,2013,12,Monday,Part Two,765051.6637,2940683.837,WASHINGTON ST,,"42.31668135, -71.09740455",(42.31668135, -71.09740455),42.31668135,-71.09740455,2130
120644776,UNK   ,DISORDERLY,24xx,E13,304,10/13/2012 9:30,Other,No,No,Day,2012,10,Saturday,Part Two,765130.932,2940793.538,BRAY ST,WASHINGTON ST,"42.31698136, -71.09710956",(42.31698136, -71.09710956),42.31698136,-71.09710956,2130
130165381,ARREST,DISORDERLY,24xx,E13,307,3/20/2013 22:29,Unarmed,No,No,First,2013,3,Wednesday,Part Two,765144.386,2940808.178,WASHINGTON ST,WESTMINSTER ST,"42.31702135, -71.09705955",(42.31702135, -71.09705955),42.31702135,-71.09705955,2130
130522530,IVPER ,DISORDERLY,24xx,E13,304,8/14/2013 17:00,Unarmed,No,No,First,2013,8,Wednesday,Part Two,765180.6645,2940857.548,WASHINGTON ST,,"42.31715635, -71.09692455",(42.31715635, -71.09692455),42.31715635,-71.09692455,2130
152030828,MVA,OPERATING UNDER INFLUENCE,21xx,E13,0,4/15/2015 23:34,Other,No,No,First,2015,4,Wednesday,Part Two,765269.3624,2940974.583,WASHINGTON ST,WASHINGTON ST,"42.31747635, -71.09659455",(42.31747635, -71.09659455),42.31747635,-71.09659455,2130
142044222,CD19,DISORDERLY,24xx,E13,0,10/30/2014 14:40,Unarmed,No,No,Day,2014,10,Thursday,Part Two,761671.5701,2941359.563,BOYLSTON ST,,"42.31857868, -71.10989063",(42.31857868, -71.10989063),42.31857868,-71.10989063,2130
142032850,ARREST,PubDrink,PubDrink,E13,0,9/25/2014 9:30,Unarmed,No,No,Day,2014,9,Thursday,Part Two,762216.8098,2941363.038,ST PETER ST,,"42.31858135, -71.10787455",(42.31858135, -71.10787455),42.31858135,-71.10787455,2130
152014800,ARREST,DISORDERLY,24xx,E13,0,2/24/2015 4:30,Unarmed,No,No,Last,2015,2,Tuesday,Part Two,764173.405,2941392.159,W WALNUT PARK,,"42.31863635, -71.10063955",(42.31863635, -71.10063955),42.31863635,-71.10063955,2130
140127193,ARREST,DISORDERLY,24xx,E13,579,3/1/2014 15:40,Other,No,No,Day,2014,3,Saturday,Part Two,763689.1806,2941996.664,LAMARTINE ST,HOFFMAN ST,"42.32030136, -71.10241955",(42.32030136, -71.10241955),42.32030136,-71.10241955,2130
152038382,FIGHT,DISORDERLY,24xx,B2,0,5/10/2015 23:12,Unarmed,No,No,First,2015,5,Sunday,Part Two,766071.6322,2942052.082,WASHINGTON ST,,"42.32042261, -71.09360924",(42.32042261, -71.09360924),42.32042261,-71.09360924,2130
130369893,TSTOP ,DISORDERLY,24xx,E13,578,6/17/2013 20:13,Unarmed,No,No,First,2013,6,Monday,Part Two,761481.4235,2942197.846,CENTRE ST,PAUL GORE ST,"42.32088135, -71.11057955",(42.32088135, -71.11057955),42.32088135,-71.11057955,2130
142014653,FIGHT,DISORDERLY,24xx,B2,0,7/31/2014 0:24,Unarmed,No,No,Last,2014,7,Thursday,Part Two,766429.474,2942421.401,WASHINGTON ST,,"42.32143135, -71.09227955",(42.32143135, -71.09227955),42.32143135,-71.09227955,2130
140186417,ARREST,OPERATING UNDER INFLUENCE,21xx,E13,610,3/28/2014 0:11,Unarmed,No,No,Last,2014,3,Friday,Part Two,761077.2787,2942458.39,S HUNTINGTON AV,PERKINS ST,"42.32160136, -71.11206955",(42.32160136, -71.11206955),42.32160136,-71.11206955,2130
130412538,MVA   ,OPERATING UNDER INFLUENCE,21xx,B2,305,7/5/2013 1:47,Unarmed,No,No,Last,2013,7,Friday,Part Two,766503.5125,2942490.996,WASHINGTON ST,KING BL,"42.32162135, -71.09200455",(42.32162135, -71.09200455),42.32162135,-71.09200455,2130
142027289,TS,OPERATING UNDER INFLUENCE,21xx,B2,0,9/8/2014 1:00,Other,No,No,Last,2014,9,Monday,Part Two,766503.5125,2942490.996,WASHINGTON ST,KING BL,"42.32162135, -71.09200455",(42.32162135, -71.09200455),42.32162135,-71.09200455,2130
120580524,TSTOP ,OPERATING UNDER INFLUENCE,21xx,E13,582,9/16/2012 1:24,Other,No,No,Last,2012,9,Sunday,Part Two,761315.4058,2942510.63,CENTRE ST,PERKINS ST,"42.32174173, -71.11118815",(42.32174173, -71.11118815),42.32174173,-71.11118815,2130
142036660,IVPER,DISORDERLY,24xx,E13,0,10/6/2014 21:54,Other,No,No,First,2014,10,Monday,Part Two,761060.5415,2942740.787,S HUNTINGTON AV,,"42.32237647, -71.11212668",(42.32237647, -71.11212668),42.32237647,-71.11212668,2130
140175860,MVA   ,OPERATING UNDER INFLUENCE,21xx,B2,305,3/23/2014 6:19,Other,No,No,Last,2014,3,Sunday,Part Two,766874.9537,2942859.023,WASHINGTON ST,,"42.32262635, -71.09062455",(42.32262635, -71.09062455),42.32262635,-71.09062455,2130
130437283,ARREST,DISORDERLY,24xx,E13,582,7/15/2013 11:45,Unarmed,No,No,Day,2013,7,Monday,Part Two,763142.7906,2942890.61,CENTRE ST,,"42.32276135, -71.10442455",(42.32276135, -71.10442455),42.32276135,-71.10442455,2130
120747228,SSTOP ,DISORDERLY,24xx,E13,912,11/28/2012 18:16,Unarmed,No,No,First,2012,11,Wednesday,Part Two,764106.7781,2942915.144,CENTRE ST,,"42.32281635, -71.10085955",(42.32281635, -71.10085955),42.32281635,-71.10085955,2130
152005145,IVPREM,PubDrink,PubDrink,E13,0,1/19/2015 18:43,Unarmed,No,No,First,2015,1,Monday,Part Two,764106.7781,2942915.144,CENTRE ST,,"42.32281635, -71.10085955",(42.32281635, -71.10085955),42.32281635,-71.10085955,2130
142007787,ARREST,DISORDERLY,24xx,E13,0,7/10/2014 8:05,Other,No,No,Day,2014,7,Thursday,Part Two,763303.5691,2942918.688,CENTRE ST,,"42.32283635, -71.10382955",(42.32283635, -71.10382955),42.32283635,-71.10382955,2130
120619282,ARREST,DISORDERLY,24xx,E13,581,10/2/2012 10:27,Unarmed,No,No,Day,2012,10,Tuesday,Part Two,763871.4114,2942934.087,CENTRE ST,CHESTNUT AV,"42.32287135, -71.10172955",(42.32287135, -71.10172955),42.32287135,-71.10172955,2130
120478136,ABIP  ,DISORDERLY,24xx,E13,579,8/2/2012 18:18,Unarmed,No,No,First,2012,8,Thursday,Part Two,763458.9812,2942937.632,CENTRE ST,,"42.32288635, -71.10325455",(42.32288635, -71.10325455),42.32288635,-71.10325455,2130
120638471,IVPER ,DISORDERLY,24xx,E13,912,10/10/2012 14:25,Unarmed,No,No,Day,2012,10,Wednesday,Part Two,763771.31,2942942.731,CENTRE ST,,"42.32289635, -71.10209955",(42.32289635, -71.10209955),42.32289635,-71.10209955,2130
142000100,IVPER,PubDrink,PubDrink,E13,0,6/17/2014 16:30,Unarmed,No,No,First,2014,6,Tuesday,Part Two,763771.31,2942942.731,CENTRE ST,,"42.32289635, -71.10209955",(42.32289635, -71.10209955),42.32289635,-71.10209955,2130
142001199,ARREST,PubDrink,PubDrink,E13,0,6/20/2014 16:30,Unarmed,No,No,First,2014,6,Friday,Part Two,763771.31,2942942.731,CENTRE ST,,"42.32289635, -71.10209955",(42.32289635, -71.10209955),42.32289635,-71.10209955,2130
140311028,CD19  ,PubDrink,PubDrink,B2,274,5/19/2014 14:00,Unarmed,No,No,Day,2014,5,Monday,Part Two,767043.1666,2943027.467,WASHINGTON ST,,"42.32308635, -71.08999955",(42.32308635, -71.08999955),42.32308635,-71.08999955,2130
130427451,HARPT ,DISORDERLY,24xx,E13,607,7/11/2013 10:30,Unarmed,No,No,Day,2013,7,Thursday,Part Two,762916.0207,2943097.282,GAY HEAD ST,,"42.32333135, -71.10525955",(42.32333135, -71.10525955),42.32333135,-71.10525955,2130
130470113,TSTOP ,OPERATING UNDER INFLUENCE,21xx,B2,0,7/28/2013 18:47,Unarmed,No,No,First,2013,7,Sunday,Part Two,767169.6641,2943153.802,DALE ST,WASHINGTON AV,"42.32343136, -71.08952955",(42.32343136, -71.08952955),42.32343136,-71.08952955,2130
130196941,ARREST,OPERATING UNDER INFLUENCE,21xx,E13,609,4/4/2013 7:15,Unarmed,No,No,Last,2013,4,Thursday,Part Two,760693.1797,2943368.311,BYNNER ST,S HUNTINGTON AV,"42.324103, -71.11347457",(42.324103, -71.11347457),42.324103,-71.11347457,2130
142048133,DISTRB,DISORDERLY,24xx,E13,0,11/11/2014 22:57,Unarmed,No,No,First,2014,11,Tuesday,Part Two,762657.7784,2943580.511,ROUND HILL ST,,"42.32466063, -71.10620622",(42.32466063, -71.10620622),42.32466063,-71.10620622,2130
142053509,DISTRB,DISORDERLY,24xx,E13,0,11/30/2014 22:20,Other,No,No,First,2014,11,Sunday,Part Two,762657.7784,2943580.511,ROUND HILL ST,,"42.32466063, -71.10620622",(42.32466063, -71.10620622),42.32466063,-71.10620622,2130
,ARREST,Disorderly Conduct,24xx,E13,912,7/23/2015 0:00,None,No,No,,2015,7,Thursday,Part Two,764098,2940000,PARKER ST,NULL,"42.3246944309808, -71.1008790148319",(42.3246944309808, -71.1008790148319),42.32469443,-71.10087901,2130
120812274,LMUSIC,DISORDERLY,24xx,E13,906,12/29/2012 3:40,Other,No,No,Last,2012,12,Saturday,Part Two,763188.1199,2943612.382,WALDEN ST,,"42.32474135, -71.10424455",(42.32474135, -71.10424455),42.32474135,-71.10424455,2130
130315638,ARREST,DISORDERLY,24xx,E13,912,5/26/2013 13:38,Unarmed,No,No,Day,2013,5,Sunday,Part Two,764127.0458,2943828.132,HEATH ST,,"42.32532137, -71.1007688",(42.32532137, -71.1007688),42.32532137,-71.1007688,2130
